"user","tournament","category","attemptNumber","questions","responses","startTime","endTime","score","RQM_score","timeTaken","expectedTime","completed","_id","__v"
"65fe496b205cf6d5f81e91fb","673a5248adf4719199a6bef4","science",1,"[""673e211dd93f8c441d245b79"",""673f70ba038d008079f2aeeb"",""673f70b8038d008079f2aec1"",""673cccfbd93f8c441df8fe77"",""673cccfdd93f8c441df8fe9e""]","[{""questionId"":""673e211dd93f8c441d245b79"",""userAnswer"":""673e211dd93f8c441d245b7b"",""isCorrect"":true,""_id"":""674182cd333cc053dd5e86a9""},{""questionId"":""673f70ba038d008079f2aeeb"",""userAnswer"":""673f70ba038d008079f2aeec"",""isCorrect"":true,""_id"":""674182cd333cc053dd5e86aa""},{""questionId"":""673f70b8038d008079f2aec1"",""userAnswer"":""673f70b8038d008079f2aec2"",""isCorrect"":true,""_id"":""674182cd333cc053dd5e86ab""},{""questionId"":""673cccfbd93f8c441df8fe77"",""userAnswer"":""673cccfbd93f8c441df8fe78"",""isCorrect"":true,""_id"":""674182cd333cc053dd5e86ac""},{""questionId"":""673cccfdd93f8c441df8fe9e"",""userAnswer"":""673cccfdd93f8c441df8fea0"",""isCorrect"":true,""_id"":""674182cd333cc053dd5e86ad""}]","2024-11-23T07:22:08.538Z","2024-11-23T07:23:08.538Z",5,61,37,42,true,"674182a0333cc053dd5e85be",1
"65fe496b205cf6d5f81e91fb","673a5248adf4719199a6bef4","science",2,"[""673b7c2badf4719199cdf879"",""673f70b7038d008079f2aea9"",""673cccfad93f8c441df8fe51"",""673cccfbd93f8c441df8fe6f"",""673e211dd93f8c441d245b8c""]","[{""questionId"":""673b7c2badf4719199cdf879"",""userAnswer"":""673b7c2badf4719199cdf87b"",""isCorrect"":true,""_id"":""67418308333cc053dd5e89ee""},{""questionId"":""673f70b7038d008079f2aea9"",""userAnswer"":""673f70b7038d008079f2aeaa"",""isCorrect"":true,""_id"":""67418308333cc053dd5e89ef""},{""questionId"":""673cccfad93f8c441df8fe51"",""userAnswer"":""673cccfad93f8c441df8fe54"",""isCorrect"":true,""_id"":""67418308333cc053dd5e89f0""},{""questionId"":""673cccfbd93f8c441df8fe6f"",""userAnswer"":""673cccfbd93f8c441df8fe73"",""isCorrect"":false,""_id"":""67418308333cc053dd5e89f1""},{""questionId"":""673e211dd93f8c441d245b8c"",""userAnswer"":""673e211dd93f8c441d245b8f"",""isCorrect"":false,""_id"":""67418308333cc053dd5e89f2""}]","2024-11-23T07:23:13.369Z","2024-11-23T07:24:13.369Z",3,22,32,34,true,"674182e1333cc053dd5e8903",1
"65fe496b205cf6d5f81e91fb","673a5248adf4719199a6bef4","current affairs",1,"[""67407cb3d59f3dd47dcf2875"",""67407cb2d59f3dd47dcf2869"",""67407cb1d59f3dd47dcf280c"",""67407caed59f3dd47dcf27ee"",""67407cb9d59f3dd47dcf29aa""]","[{""questionId"":""67407cb3d59f3dd47dcf2875"",""userAnswer"":""67407cb3d59f3dd47dcf2876"",""isCorrect"":true,""_id"":""67418346333cc053dd5e8d32""},{""questionId"":""67407cb2d59f3dd47dcf2869"",""userAnswer"":""67407cb2d59f3dd47dcf286c"",""isCorrect"":false,""_id"":""67418346333cc053dd5e8d33""},{""questionId"":""67407cb1d59f3dd47dcf280c"",""userAnswer"":""67407cb1d59f3dd47dcf2810"",""isCorrect"":false,""_id"":""67418346333cc053dd5e8d34""},{""questionId"":""67407caed59f3dd47dcf27ee"",""userAnswer"":""67407caed59f3dd47dcf27f1"",""isCorrect"":true,""_id"":""67418346333cc053dd5e8d35""},{""questionId"":""67407cb9d59f3dd47dcf29aa"",""userAnswer"":""67407cb9d59f3dd47dcf29ad"",""isCorrect"":false,""_id"":""67418346333cc053dd5e8d36""}]","2024-11-23T07:24:10.660Z","2024-11-23T07:25:10.660Z",2,33,36,47,true,"6741831a333cc053dd5e8c48",1
"65fe496b205cf6d5f81e91fb","673a5248adf4719199a6bef4","current affairs",2,"[""67407cb2d59f3dd47dcf2813"",""67407cb4d59f3dd47dcf2881"",""67407cb9d59f3dd47dcf29a4"",""67407cafd59f3dd47dcf27fa"",""67407cb6d59f3dd47dcf28e4""]","[{""questionId"":""67407cb2d59f3dd47dcf2813"",""userAnswer"":""67407cb2d59f3dd47dcf2816"",""isCorrect"":false,""_id"":""67418378333cc053dd5e9076""},{""questionId"":""67407cb4d59f3dd47dcf2881"",""userAnswer"":""67407cb4d59f3dd47dcf2882"",""isCorrect"":true,""_id"":""67418378333cc053dd5e9077""},{""questionId"":""67407cb9d59f3dd47dcf29a4"",""userAnswer"":""67407cb9d59f3dd47dcf29a6"",""isCorrect"":false,""_id"":""67418378333cc053dd5e9078""},{""questionId"":""67407cafd59f3dd47dcf27fa"",""userAnswer"":""67407cafd59f3dd47dcf27fd"",""isCorrect"":false,""_id"":""67418378333cc053dd5e9079""},{""questionId"":""67407cb6d59f3dd47dcf28e4"",""userAnswer"":""67407cb6d59f3dd47dcf28e5"",""isCorrect"":true,""_id"":""67418378333cc053dd5e907a""}]","2024-11-23T07:25:10.698Z","2024-11-23T07:26:10.698Z",2,45,27,52,true,"67418356333cc053dd5e8f8c",1
"66210e6094d2c53bd0b70ccc","673a5248adf4719199a6bef4","lifestyle",1,"[""673ccef8d93f8c441df904ba"",""673e1ff0d93f8c441d245953"",""673f72e4038d008079f2b2b9"",""673f72e7038d008079f2b2f5"",""673ccef5d93f8c441df9046b""]","[{""questionId"":""673ccef8d93f8c441df904ba"",""userAnswer"":""673ccef8d93f8c441df904bb"",""isCorrect"":true,""_id"":""67418d35333cc053dd5ea3a5""},{""questionId"":""673e1ff0d93f8c441d245953"",""userAnswer"":""673e1ff0d93f8c441d245956"",""isCorrect"":false,""_id"":""67418d35333cc053dd5ea3a6""},{""questionId"":""673f72e4038d008079f2b2b9"",""userAnswer"":""673f72e4038d008079f2b2bc"",""isCorrect"":false,""_id"":""67418d35333cc053dd5ea3a7""},{""questionId"":""673f72e7038d008079f2b2f5"",""userAnswer"":"""",""isCorrect"":false,""_id"":""67418d35333cc053dd5ea3a8""},{""questionId"":""673ccef5d93f8c441df9046b"",""userAnswer"":"""",""isCorrect"":false,""_id"":""67418d35333cc053dd5ea3a9""}]","2024-11-23T08:06:20.103Z","2024-11-23T08:07:20.103Z",1,8,50,40,true,"67418cfc333cc053dd5ea35f",1
"66210e6094d2c53bd0b70ccc","673a5248adf4719199a6bef4","health",1,"[""673f7016038d008079f2ad1d"",""673f7018038d008079f2ad50"",""6740c0d6d59f3dd47dd56285"",""673b7b28adf4719199cdf5a4"",""673b7b28adf4719199cdf5aa""]","[{""questionId"":""673f7016038d008079f2ad1d"",""userAnswer"":""673f7016038d008079f2ad21"",""isCorrect"":false,""_id"":""67418d85333cc053dd5ea4db""},{""questionId"":""673f7018038d008079f2ad50"",""userAnswer"":""673f7018038d008079f2ad52"",""isCorrect"":false,""_id"":""67418d85333cc053dd5ea4dc""},{""questionId"":""6740c0d6d59f3dd47dd56285"",""userAnswer"":""6740c0d6d59f3dd47dd56289"",""isCorrect"":false,""_id"":""67418d85333cc053dd5ea4dd""},{""questionId"":""673b7b28adf4719199cdf5a4"",""userAnswer"":"""",""isCorrect"":false,""_id"":""67418d85333cc053dd5ea4de""},{""questionId"":""673b7b28adf4719199cdf5aa"",""userAnswer"":"""",""isCorrect"":false,""_id"":""67418d85333cc053dd5ea4df""}]","2024-11-23T08:07:39.548Z","2024-11-23T08:08:39.548Z",0,0,50,44,true,"67418d4b333cc053dd5ea478",1
"66210e6094d2c53bd0b70ccc","673a5248adf4719199a6bef4","food",1,"[""673ccea2d93f8c441df90354"",""673b7c9fadf4719199cdf9e4"",""673f72ba038d008079f2b2ac"",""673b7ca0adf4719199cdf9f6"",""673b7c9fadf4719199cdf9d2""]","[{""questionId"":""673ccea2d93f8c441df90354"",""userAnswer"":""673ccea2d93f8c441df90356"",""isCorrect"":false,""_id"":""67418de2333cc053dd5ea60e""},{""questionId"":""673b7c9fadf4719199cdf9e4"",""userAnswer"":""673b7c9fadf4719199cdf9e6"",""isCorrect"":true,""_id"":""67418de2333cc053dd5ea60f""},{""questionId"":""673f72ba038d008079f2b2ac"",""userAnswer"":""673f72ba038d008079f2b2af"",""isCorrect"":false,""_id"":""67418de2333cc053dd5ea610""},{""questionId"":""673b7ca0adf4719199cdf9f6"",""userAnswer"":"""",""isCorrect"":false,""_id"":""67418de2333cc053dd5ea611""},{""questionId"":""673b7c9fadf4719199cdf9d2"",""userAnswer"":"""",""isCorrect"":false,""_id"":""67418de2333cc053dd5ea612""}]","2024-11-23T08:09:12.622Z","2024-11-23T08:10:12.622Z",1,6,50,38,true,"67418da8333cc053dd5ea5ea",1
"66210e6094d2c53bd0b70ccc","673a5248adf4719199a6bef4","current affairs",1,"[""67407cbad59f3dd47dcf29b7"",""67407cb4d59f3dd47dcf287b"",""67407cb2d59f3dd47dcf2813"",""67407cafd59f3dd47dcf27f4"",""67407cb9d59f3dd47dcf29aa""]","[{""questionId"":""67407cbad59f3dd47dcf29b7"",""userAnswer"":""67407cbad59f3dd47dcf29bb"",""isCorrect"":false,""_id"":""67418e59333cc053dd5ea730""},{""questionId"":""67407cb4d59f3dd47dcf287b"",""userAnswer"":""67407cb4d59f3dd47dcf287d"",""isCorrect"":false,""_id"":""67418e59333cc053dd5ea731""},{""questionId"":""67407cb2d59f3dd47dcf2813"",""userAnswer"":""67407cb2d59f3dd47dcf2817"",""isCorrect"":false,""_id"":""67418e59333cc053dd5ea732""},{""questionId"":""67407cafd59f3dd47dcf27f4"",""userAnswer"":"""",""isCorrect"":false,""_id"":""67418e59333cc053dd5ea733""},{""questionId"":""67407cb9d59f3dd47dcf29aa"",""userAnswer"":"""",""isCorrect"":false,""_id"":""67418e59333cc053dd5ea734""}]","2024-11-23T08:11:11.672Z","2024-11-23T08:12:11.672Z",0,0,50,50,true,"67418e1f333cc053dd5ea6ee",1
"661d1b2215323b828c65ac04","673a5248adf4719199a6bef4","science",1,"[""673f70b9038d008079f2aed9"",""673b7c2badf4719199cdf855"",""673cccfbd93f8c441df8fe77"",""6740c0f5d59f3dd47dd562f3"",""673e211fd93f8c441d245bb6""]","[{""questionId"":""673f70b9038d008079f2aed9"",""userAnswer"":""673f70b9038d008079f2aedb"",""isCorrect"":false,""_id"":""67418f05333cc053dd5eac13""},{""questionId"":""673b7c2badf4719199cdf855"",""userAnswer"":""673b7c2badf4719199cdf856"",""isCorrect"":true,""_id"":""67418f05333cc053dd5eac14""},{""questionId"":""673cccfbd93f8c441df8fe77"",""userAnswer"":""673cccfbd93f8c441df8fe7a"",""isCorrect"":false,""_id"":""67418f05333cc053dd5eac15""},{""questionId"":""6740c0f5d59f3dd47dd562f3"",""userAnswer"":""6740c0f5d59f3dd47dd562f5"",""isCorrect"":false,""_id"":""67418f05333cc053dd5eac16""},{""questionId"":""673e211fd93f8c441d245bb6"",""userAnswer"":""673e211fd93f8c441d245bba"",""isCorrect"":false,""_id"":""67418f05333cc053dd5eac17""}]","2024-11-23T08:14:42.385Z","2024-11-23T08:15:42.385Z",1,17,12,36,true,"67418ef2333cc053dd5eabe2",1
"661d1b2215323b828c65ac04","673a5248adf4719199a6bef4","environment",1,"[""673ccd7bd93f8c441df8ff8c"",""673e20bed93f8c441d245a8e"",""673e20c1d93f8c441d245ad0"",""673b7be7adf4719199cdf7ae"",""673ccd7cd93f8c441df8ffb5""]","[{""questionId"":""673ccd7bd93f8c441df8ff8c"",""userAnswer"":""673ccd7bd93f8c441df8ff8e"",""isCorrect"":false,""_id"":""67418f2b333cc053dd5ead66""},{""questionId"":""673e20bed93f8c441d245a8e"",""userAnswer"":""673e20bed93f8c441d245a91"",""isCorrect"":true,""_id"":""67418f2b333cc053dd5ead67""},{""questionId"":""673e20c1d93f8c441d245ad0"",""userAnswer"":""673e20c1d93f8c441d245ad2"",""isCorrect"":false,""_id"":""67418f2b333cc053dd5ead68""},{""questionId"":""673b7be7adf4719199cdf7ae"",""userAnswer"":""673b7be7adf4719199cdf7b2"",""isCorrect"":false,""_id"":""67418f2b333cc053dd5ead69""},{""questionId"":""673ccd7cd93f8c441df8ffb5"",""userAnswer"":""673ccd7cd93f8c441df8ffb7"",""isCorrect"":true,""_id"":""67418f2b333cc053dd5ead6a""}]","2024-11-23T08:15:19.609Z","2024-11-23T08:16:19.609Z",2,47,13,50,true,"67418f17333cc053dd5ead0a",1
"661d1b2215323b828c65ac04","673a5248adf4719199a6bef4","crime",1,"[""673e1f66d93f8c441d24587c"",""673ccdafd93f8c441df900af"",""673f7144038d008079f2b0d7"",""673ccdaed93f8c441df9009d"",""673f7141038d008079f2b08c""]","[{""questionId"":""673e1f66d93f8c441d24587c"",""userAnswer"":""673e1f66d93f8c441d24587e"",""isCorrect"":false,""_id"":""67418f5a333cc053dd5eaee8""},{""questionId"":""673ccdafd93f8c441df900af"",""userAnswer"":""673ccdafd93f8c441df900b0"",""isCorrect"":false,""_id"":""67418f5a333cc053dd5eaee9""},{""questionId"":""673f7144038d008079f2b0d7"",""userAnswer"":""673f7144038d008079f2b0d9"",""isCorrect"":true,""_id"":""67418f5a333cc053dd5eaeea""},{""questionId"":""673ccdaed93f8c441df9009d"",""userAnswer"":""673ccdaed93f8c441df9009e"",""isCorrect"":false,""_id"":""67418f5a333cc053dd5eaeeb""},{""questionId"":""673f7141038d008079f2b08c"",""userAnswer"":""673f7141038d008079f2b08f"",""isCorrect"":true,""_id"":""67418f5a333cc053dd5eaeec""}]","2024-11-23T08:15:57.179Z","2024-11-23T08:16:57.179Z",2,8,22,25,true,"67418f3d333cc053dd5eae8a",1
"661d1b2215323b828c65ac04","673a5248adf4719199a6bef4","current affairs",1,"[""67407cb5d59f3dd47dcf2887"",""67407cbbd59f3dd47dcf29bd"",""67407cb6d59f3dd47dcf28ea"",""67407cafd59f3dd47dcf27f4"",""67407cb1d59f3dd47dcf2806""]","[{""questionId"":""67407cb5d59f3dd47dcf2887"",""userAnswer"":""67407cb5d59f3dd47dcf2889"",""isCorrect"":false,""_id"":""67418f7f333cc053dd5eb03a""},{""questionId"":""67407cbbd59f3dd47dcf29bd"",""userAnswer"":""67407cbbd59f3dd47dcf29c0"",""isCorrect"":false,""_id"":""67418f7f333cc053dd5eb03b""},{""questionId"":""67407cb6d59f3dd47dcf28ea"",""userAnswer"":""67407cb6d59f3dd47dcf28ec"",""isCorrect"":false,""_id"":""67418f7f333cc053dd5eb03c""},{""questionId"":""67407cafd59f3dd47dcf27f4"",""userAnswer"":""67407cafd59f3dd47dcf27f5"",""isCorrect"":true,""_id"":""67418f7f333cc053dd5eb03d""},{""questionId"":""67407cb1d59f3dd47dcf2806"",""userAnswer"":""67407cb1d59f3dd47dcf2808"",""isCorrect"":true,""_id"":""67418f7f333cc053dd5eb03e""}]","2024-11-23T08:16:44.948Z","2024-11-23T08:17:44.948Z",2,53,11,50,true,"67418f6c333cc053dd5eafde",1
"661d1b2215323b828c65ac04","673a5248adf4719199a6bef4","science",2,"[""673f70ba038d008079f2aeeb"",""673e211cd93f8c441d245b5d"",""673e211ed93f8c441d245b9e"",""673cccfcd93f8c441df8fe86"",""673b7c2cadf4719199cdf885""]","[{""questionId"":""673f70ba038d008079f2aeeb"",""userAnswer"":""673f70ba038d008079f2aeed"",""isCorrect"":false,""_id"":""67418fa2333cc053dd5eb18d""},{""questionId"":""673e211cd93f8c441d245b5d"",""userAnswer"":""673e211cd93f8c441d245b61"",""isCorrect"":false,""_id"":""67418fa2333cc053dd5eb18e""},{""questionId"":""673e211ed93f8c441d245b9e"",""userAnswer"":""673e211ed93f8c441d245b9f"",""isCorrect"":false,""_id"":""67418fa2333cc053dd5eb18f""},{""questionId"":""673cccfcd93f8c441df8fe86"",""userAnswer"":""673cccfcd93f8c441df8fe8a"",""isCorrect"":false,""_id"":""67418fa2333cc053dd5eb190""},{""questionId"":""673b7c2cadf4719199cdf885"",""userAnswer"":""673b7c2cadf4719199cdf887"",""isCorrect"":false,""_id"":""67418fa2333cc053dd5eb191""}]","2024-11-23T08:17:22.126Z","2024-11-23T08:18:22.126Z",0,0,9,45,true,"67418f92333cc053dd5eb131",1
"661d1b2215323b828c65ac04","673a5248adf4719199a6bef4","environment",2,"[""673b7be9adf4719199cdf7d3"",""673b7be7adf4719199cdf78e"",""673ccd7ed93f8c441df8ffef"",""673b7be9adf4719199cdf7db"",""673b7be9adf4719199cdf7e7""]","[{""questionId"":""673b7be9adf4719199cdf7d3"",""userAnswer"":""673b7be9adf4719199cdf7d6"",""isCorrect"":true,""_id"":""67418fc0333cc053dd5eb2df""},{""questionId"":""673b7be7adf4719199cdf78e"",""userAnswer"":""673b7be7adf4719199cdf790"",""isCorrect"":false,""_id"":""67418fc0333cc053dd5eb2e0""},{""questionId"":""673ccd7ed93f8c441df8ffef"",""userAnswer"":""673ccd7ed93f8c441df8fff1"",""isCorrect"":true,""_id"":""67418fc0333cc053dd5eb2e1""},{""questionId"":""673b7be9adf4719199cdf7db"",""userAnswer"":""673b7be9adf4719199cdf7dc"",""isCorrect"":false,""_id"":""67418fc0333cc053dd5eb2e2""},{""questionId"":""673b7be9adf4719199cdf7e7"",""userAnswer"":""673b7be9adf4719199cdf7e9"",""isCorrect"":true,""_id"":""67418fc0333cc053dd5eb2e3""}]","2024-11-23T08:17:52.849Z","2024-11-23T08:18:52.849Z",3,68,9,48,true,"67418fb0333cc053dd5eb282",1
"661d1b2215323b828c65ac04","673a5248adf4719199a6bef4","crime",2,"[""673f7141038d008079f2b07a"",""673b7df4adf4719199cdfc06"",""673b7df7adf4719199cdfc60"",""673ccdacd93f8c441df9005b"",""673e1f66d93f8c441d24586a""]","[{""questionId"":""673f7141038d008079f2b07a"",""userAnswer"":""673f7141038d008079f2b07e"",""isCorrect"":false,""_id"":""67418ffc333cc053dd5eb432""},{""questionId"":""673b7df4adf4719199cdfc06"",""userAnswer"":""673b7df4adf4719199cdfc09"",""isCorrect"":true,""_id"":""67418ffc333cc053dd5eb433""},{""questionId"":""673b7df7adf4719199cdfc60"",""userAnswer"":""673b7df7adf4719199cdfc62"",""isCorrect"":true,""_id"":""67418ffc333cc053dd5eb434""},{""questionId"":""673ccdacd93f8c441df9005b"",""userAnswer"":""673ccdacd93f8c441df9005d"",""isCorrect"":true,""_id"":""67418ffc333cc053dd5eb435""},{""questionId"":""673e1f66d93f8c441d24586a"",""userAnswer"":""673e1f66d93f8c441d24586c"",""isCorrect"":true,""_id"":""67418ffc333cc053dd5eb436""}]","2024-11-23T08:18:31.072Z","2024-11-23T08:19:31.072Z",4,5,30,15,true,"67418fd7333cc053dd5eb3d6",1
"661d1b2215323b828c65ac04","673a5248adf4719199a6bef4","current affairs",2,"[""67407cb2d59f3dd47dcf2813"",""67407cb1d59f3dd47dcf280c"",""67407cbad59f3dd47dcf29b1"",""67407cb3d59f3dd47dcf286f"",""67407caed59f3dd47dcf27ee""]","[{""questionId"":""67407cb2d59f3dd47dcf2813"",""userAnswer"":""67407cb2d59f3dd47dcf2814"",""isCorrect"":true,""_id"":""67419026333cc053dd5eb585""},{""questionId"":""67407cb1d59f3dd47dcf280c"",""userAnswer"":""67407cb1d59f3dd47dcf280d"",""isCorrect"":false,""_id"":""67419026333cc053dd5eb586""},{""questionId"":""67407cbad59f3dd47dcf29b1"",""userAnswer"":""67407cbad59f3dd47dcf29b2"",""isCorrect"":true,""_id"":""67419026333cc053dd5eb587""},{""questionId"":""67407cb3d59f3dd47dcf286f"",""userAnswer"":""67407cb3d59f3dd47dcf2872"",""isCorrect"":false,""_id"":""67419026333cc053dd5eb588""},{""questionId"":""67407caed59f3dd47dcf27ee"",""userAnswer"":""67407caed59f3dd47dcf27f0"",""isCorrect"":false,""_id"":""67419026333cc053dd5eb589""}]","2024-11-23T08:19:31.558Z","2024-11-23T08:20:31.558Z",2,51,12,50,true,"67419013333cc053dd5eb529",1
"6613f4a7ce72abb1ce9abe28","673a5248adf4719199a6bef4","health",2,"[""6740c0d5d59f3dd47dd56267"",""673f7017038d008079f2ad44"",""6740c0d6d59f3dd47dd56273"",""673b7b29adf4719199cdf5b0"",""6740c0d6d59f3dd47dd56279""]","[{""questionId"":""6740c0d5d59f3dd47dd56267"",""userAnswer"":""6740c0d5d59f3dd47dd56269"",""isCorrect"":true,""_id"":""6741928b333cc053dd5ec368""},{""questionId"":""673f7017038d008079f2ad44"",""userAnswer"":""673f7017038d008079f2ad45"",""isCorrect"":false,""_id"":""6741928b333cc053dd5ec369""},{""questionId"":""6740c0d6d59f3dd47dd56273"",""userAnswer"":""6740c0d6d59f3dd47dd56274"",""isCorrect"":false,""_id"":""6741928b333cc053dd5ec36a""},{""questionId"":""673b7b29adf4719199cdf5b0"",""userAnswer"":""673b7b29adf4719199cdf5b1"",""isCorrect"":false,""_id"":""6741928b333cc053dd5ec36b""},{""questionId"":""6740c0d6d59f3dd47dd56279"",""userAnswer"":""6740c0d6d59f3dd47dd5627d"",""isCorrect"":false,""_id"":""6741928b333cc053dd5ec36c""}]","2024-11-23T08:30:03.724Z","2024-11-23T08:35:03.724Z",1,2,45,,true,"6741928b333cc053dd5ec367",0
"6613f4bece72abb1ce9abe7c","673a5248adf4719199a6bef4","technology",1,"[""673b7cc8adf4719199cdfab7"",""673f6f74038d008079f2ab66"",""673ccc16d93f8c441df8fcf8"",""673e1e13d93f8c441d245579"",""673e1e14d93f8c441d2455a3""]","[{""questionId"":""673b7cc8adf4719199cdfab7"",""userAnswer"":""673b7cc8adf4719199cdfabb"",""isCorrect"":false,""_id"":""6741928c333cc053dd5ec371""},{""questionId"":""673f6f74038d008079f2ab66"",""userAnswer"":""673f6f74038d008079f2ab67"",""isCorrect"":false,""_id"":""6741928c333cc053dd5ec372""},{""questionId"":""673ccc16d93f8c441df8fcf8"",""userAnswer"":""673ccc16d93f8c441df8fcf9"",""isCorrect"":false,""_id"":""6741928c333cc053dd5ec373""},{""questionId"":""673e1e13d93f8c441d245579"",""userAnswer"":""673e1e13d93f8c441d24557d"",""isCorrect"":false,""_id"":""6741928c333cc053dd5ec374""},{""questionId"":""673e1e14d93f8c441d2455a3"",""userAnswer"":""673e1e14d93f8c441d2455a4"",""isCorrect"":false,""_id"":""6741928c333cc053dd5ec375""}]","2024-11-23T08:30:04.411Z","2024-11-23T08:35:04.411Z",0,0,36,,true,"6741928c333cc053dd5ec370",0
"6613f4b8ce72abb1ce9abe64","673a5248adf4719199a6bef4","lifestyle",1,"[""6740c247d59f3dd47dd5674d"",""673e1ff3d93f8c441d245995"",""673f72e4038d008079f2b2b3"",""673b7c78adf4719199cdf93d"",""6740c246d59f3dd47dd56740""]","[{""questionId"":""6740c247d59f3dd47dd5674d"",""userAnswer"":""6740c247d59f3dd47dd5674f"",""isCorrect"":true,""_id"":""6741928d333cc053dd5ec37a""},{""questionId"":""673e1ff3d93f8c441d245995"",""userAnswer"":""673e1ff3d93f8c441d245997"",""isCorrect"":true,""_id"":""6741928d333cc053dd5ec37b""},{""questionId"":""673f72e4038d008079f2b2b3"",""userAnswer"":""673f72e4038d008079f2b2b7"",""isCorrect"":false,""_id"":""6741928d333cc053dd5ec37c""},{""questionId"":""673b7c78adf4719199cdf93d"",""userAnswer"":""673b7c78adf4719199cdf93f"",""isCorrect"":false,""_id"":""6741928d333cc053dd5ec37d""},{""questionId"":""6740c246d59f3dd47dd56740"",""userAnswer"":""6740c246d59f3dd47dd56741"",""isCorrect"":false,""_id"":""6741928d333cc053dd5ec37e""}]","2024-11-23T08:30:05.116Z","2024-11-23T08:35:05.116Z",2,7,45,,true,"6741928d333cc053dd5ec379",0
"6613f4bbce72abb1ce9abe6d","673a5248adf4719199a6bef4","environment",1,"[""673ccd7dd93f8c441df8ffc1"",""673ccd7bd93f8c441df8ff86"",""673b7be8adf4719199cdf7c0"",""6740c140d59f3dd47dd563be"",""673b7be7adf4719199cdf7a2""]","[{""questionId"":""673ccd7dd93f8c441df8ffc1"",""userAnswer"":""673ccd7dd93f8c441df8ffc2"",""isCorrect"":true,""_id"":""6741928d333cc053dd5ec383""},{""questionId"":""673ccd7bd93f8c441df8ff86"",""userAnswer"":""673ccd7bd93f8c441df8ff88"",""isCorrect"":true,""_id"":""6741928d333cc053dd5ec384""},{""questionId"":""673b7be8adf4719199cdf7c0"",""userAnswer"":""673b7be8adf4719199cdf7c4"",""isCorrect"":false,""_id"":""6741928d333cc053dd5ec385""},{""questionId"":""6740c140d59f3dd47dd563be"",""userAnswer"":""6740c140d59f3dd47dd563c2"",""isCorrect"":false,""_id"":""6741928d333cc053dd5ec386""},{""questionId"":""673b7be7adf4719199cdf7a2"",""userAnswer"":""673b7be7adf4719199cdf7a6"",""isCorrect"":false,""_id"":""6741928d333cc053dd5ec387""}]","2024-11-23T08:30:05.788Z","2024-11-23T08:35:05.788Z",2,7,47,,true,"6741928d333cc053dd5ec382",0
"6613f4cdce72abb1ce9abeb8","673a5248adf4719199a6bef4","food",1,"[""6740c20ed59f3dd47dd56684"",""673f72b7038d008079f2b263"",""673ccea2d93f8c441df9034e"",""673f72b7038d008079f2b257"",""673f72ba038d008079f2b2ac""]","[{""questionId"":""6740c20ed59f3dd47dd56684"",""userAnswer"":""6740c20ed59f3dd47dd56687"",""isCorrect"":true,""_id"":""6741928e333cc053dd5ec38c""},{""questionId"":""673f72b7038d008079f2b263"",""userAnswer"":""673f72b7038d008079f2b266"",""isCorrect"":false,""_id"":""6741928e333cc053dd5ec38d""},{""questionId"":""673ccea2d93f8c441df9034e"",""userAnswer"":""673ccea2d93f8c441df90351"",""isCorrect"":false,""_id"":""6741928e333cc053dd5ec38e""},{""questionId"":""673f72b7038d008079f2b257"",""userAnswer"":""673f72b7038d008079f2b258"",""isCorrect"":false,""_id"":""6741928e333cc053dd5ec38f""},{""questionId"":""673f72ba038d008079f2b2ac"",""userAnswer"":""673f72ba038d008079f2b2b0"",""isCorrect"":false,""_id"":""6741928e333cc053dd5ec390""}]","2024-11-23T08:30:06.504Z","2024-11-23T08:35:06.504Z",1,3,34,,true,"6741928e333cc053dd5ec38b",0
"6613f4b0ce72abb1ce9abe46","673a5248adf4719199a6bef4","sports",1,"[""673ccc46d93f8c441df8fd67"",""673ccc44d93f8c441df8fd43"",""673f6fa4038d008079f2ac23"",""6740c0b4d59f3dd47dd561da"",""673f6fa4038d008079f2ac31""]","[{""questionId"":""673ccc46d93f8c441df8fd67"",""userAnswer"":""673ccc46d93f8c441df8fd68"",""isCorrect"":false,""_id"":""6741928f333cc053dd5ec395""},{""questionId"":""673ccc44d93f8c441df8fd43"",""userAnswer"":""673ccc44d93f8c441df8fd44"",""isCorrect"":false,""_id"":""6741928f333cc053dd5ec396""},{""questionId"":""673f6fa4038d008079f2ac23"",""userAnswer"":""673f6fa4038d008079f2ac24"",""isCorrect"":false,""_id"":""6741928f333cc053dd5ec397""},{""questionId"":""6740c0b4d59f3dd47dd561da"",""userAnswer"":""6740c0b4d59f3dd47dd561dd"",""isCorrect"":false,""_id"":""6741928f333cc053dd5ec398""},{""questionId"":""673f6fa4038d008079f2ac31"",""userAnswer"":""673f6fa4038d008079f2ac32"",""isCorrect"":false,""_id"":""6741928f333cc053dd5ec399""}]","2024-11-23T08:30:07.193Z","2024-11-23T08:35:07.193Z",0,0,36,,true,"6741928f333cc053dd5ec394",0
